scenario,task,seed,method,truth,estimate,absolute_error
interference_threshold,network_interference,60400030,Expert: piecewise,-0.4904681943122473,-0.5074834227561951,0.01701522844394776
interference_threshold,network_interference,60400030,Expert: design_or_null,-0.4904681943122473,0.0,0.4904681943122473
interference_threshold,network_interference,60400031,Pretrained soft router,-0.45,-0.5803902755241572,0.13039027552415722
interference_threshold,network_interference,60400031,Pretrained hard top-1,-0.45,-0.5427381992340088,0.09273819923400878
interference_threshold,network_interference,60400031,Temperature-scaled router,-0.45,-0.5638570796600277,0.11385707966002773
interference_threshold,network_interference,60400031,Uniform expert mean,-0.45,-0.603025754292806,0.15302575429280602
interference_threshold,network_interference,60400031,Median expert,-0.45,-0.6109305322170258,0.16093053221702575
interference_threshold,network_interference,60400031,Best fixed expert,-0.45,-0.5427381992340088,0.09273819923400878
interference_threshold,network_interference,60400031,Metadata-only selector,-0.45,-0.5427381992340088,0.09273819923400878
interference_threshold,network_interference,60400031,Shallow risk selector,-0.45,-0.6227666139602661,0.1727666139602661
interference_threshold,network_interference,60400031,Convex stack,-0.45,-0.7422221794933759,0.29222217949337587
interference_threshold,network_interference,60400031,Expert: linear,-0.45,-0.5990944504737854,0.1490944504737854
interference_threshold,network_interference,60400031,Expert: orthogonal,-0.45,-0.6227666139602661,0.1727666139602661
interference_threshold,network_interference,60400031,Expert: spline,-0.45,-0.9973939061164856,0.5473939061164856
interference_threshold,network_interference,60400031,Expert: interaction,-0.45,-0.5427381992340088,0.09273819923400878
interference_threshold,network_interference,60400031,Expert: piecewise,-0.45,-0.85616135597229,0.40616135597229003
interference_threshold,network_interference,60400031,Expert: design_or_null,-0.45,0.0,0.45
interference_threshold,network_interference,60400032,Pretrained soft router,1.059682547385901,0.7326470395181524,0.3270355078677487
interference_threshold,network_interference,60400032,Pretrained hard top-1,1.059682547385901,0.6158385276794434,0.4438440197064577
interference_threshold,network_interference,60400032,Temperature-scaled router,1.059682547385901,0.7101236513601134,0.3495588960257877
interference_threshold,network_interference,60400032,Uniform expert mean,1.059682547385901,0.7368918359279633,0.3227907114579378
interference_threshold,network_interference,60400032,Median expert,1.059682547385901,0.6604147851467133,0.3992677622391878
interference_threshold,network_interference,60400032,Best fixed expert,1.059682547385901,0.6158385276794434,0.4438440197064577
interference_threshold,network_interference,60400032,Metadata-only selector,1.059682547385901,0.6158385276794434,0.4438440197064577
interference_threshold,network_interference,60400032,Shallow risk selector,1.059682547385901,1.103933334350586,0.044250786964684874
interference_threshold,network_interference,60400032,Convex stack,1.059682547385901,0.9175994056365522,0.14208314174934888
interference_threshold,network_interference,60400032,Expert: linear,1.059682547385901,0.5290164947509766,0.5306660526349245
interference_threshold,network_interference,60400032,Expert: orthogonal,1.059682547385901,0.7049910426139832,0.3546915047719179
interference_threshold,network_interference,60400032,Expert: spline,1.059682547385901,1.4675716161727905,0.40788906878688946
interference_threshold,network_interference,60400032,Expert: interaction,1.059682547385901,0.6158385276794434,0.4438440197064577
interference_threshold,network_interference,60400032,Expert: piecewise,1.059682547385901,1.103933334350586,0.044250786964684874
interference_threshold,network_interference,60400032,Expert: design_or_null,1.059682547385901,0.0,1.059682547385901
interference_threshold,network_interference,60400033,Pretrained soft router,0.4739493576834777,0.2788825771890098,0.1950667804944679
interference_threshold,network_interference,60400033,Pretrained hard top-1,0.4739493576834777,0.2564077377319336,0.21754161995154409
interference_threshold,network_interference,60400033,Temperature-scaled router,0.4739493576834777,0.27368564893801095,0.20026370874546673
interference_threshold,network_interference,60400033,Uniform expert mean,0.4739493576834777,0.28320056200027466,0.19074879568320302
interference_threshold,network_interference,60400033,Median expert,0.4739493576834777,0.2924119085073471,0.18153744917613057
interference_threshold,network_interference,60400033,Best fixed expert,0.4739493576834777,0.2564077377319336,0.21754161995154409
interference_threshold,network_interference,60400033,Metadata-only selector,0.4739493576834777,0.2564077377319336,0.21754161995154409
interference_threshold,network_interference,60400033,Shallow risk selector,0.4739493576834777,0.2564077377319336,0.21754161995154409
interference_threshold,network_interference,60400033,Convex stack,0.4739493576834777,0.33922664222378324,0.13472271545969444
interference_threshold,network_interference,60400033,Expert: linear,0.4739493576834777,0.2468479573726654,0.22710140031081227
interference_threshold,network_interference,60400033,Expert: orthogonal,0.4739493576834777,0.3284160792827606,0.14553327840071706
interference_threshold,network_interference,60400033,Expert: spline,0.4739493576834777,0.5138412117958069,0.039891854112329206
interference_threshold,network_interference,60400033,Expert: interaction,0.4739493576834777,0.2564077377319336,0.21754161995154409
interference_threshold,network_interference,60400033,Expert: piecewise,0.4739493576834777,0.35369038581848145,0.12025897186499623
interference_threshold,network_interference,60400033,Expert: design_or_null,0.4739493576834777,0.0,0.4739493576834777
interference_threshold,network_interference,60400034,Pretrained soft router,0.45177399425222675,0.5808954548564871,0.12912146060426033
interference_threshold,network_interference,60400034,Pretrained hard top-1,0.45177399425222675,0.49890753626823425,0.0471335420160075
interference_threshold,network_interference,60400034,Temperature-scaled router,0.45177399425222675,0.5713779520478138,0.11960395779558708
interference_threshold,network_interference,60400034,Uniform expert mean,0.45177399425222675,0.5781359126170477,0.1263619183648209
interference_threshold,network_interference,60400034,Median expert,0.45177399425222675,0.5020815879106522,0.05030759365842541
interference_threshold,network_interference,60400034,Best fixed expert,0.45177399425222675,0.5052556395530701,0.05348164530084332
interference_threshold,network_interference,60400034,Metadata-only selector,0.45177399425222675,0.5052556395530701,0.05348164530084332
interference_threshold,network_interference,60400034,Shallow risk selector,0.45177399425222675,0.7729787826538086,0.32120478840158184
interference_threshold,network_interference,60400034,Convex stack,0.45177399425222675,0.7377513498540725,0.2859773556018458
interference_threshold,network_interference,60400034,Expert: linear,0.45177399425222675,0.49890753626823425,0.0471335420160075
interference_threshold,network_interference,60400034,Expert: orthogonal,0.45177399425222675,0.47935950756073,0.02758551330850323
interference_threshold,network_interference,60400034,Expert: spline,0.45177399425222675,1.2123140096664429,0.7605400154142161
interference_threshold,network_interference,60400034,Expert: interaction,0.45177399425222675,0.5052556395530701,0.05348164530084332
interference_threshold,network_interference,60400034,Expert: piecewise,0.45177399425222675,0.7729787826538086,0.32120478840158184
interference_threshold,network_interference,60400034,Expert: design_or_null,0.45177399425222675,0.0,0.45177399425222675
interference_threshold,network_interference,60400035,Pretrained soft router,0.45,0.28378435870944796,0.16621564129055205
interference_threshold,network_interference,60400035,Pretrained hard top-1,0.45,0.25884169340133667,0.19115830659866334
interference_threshold,network_interference,60400035,Temperature-scaled router,0.45,0.2849813204783838,0.1650186795216162
interference_threshold,network_interference,60400035,Uniform expert mean,0.45,0.27850345025459927,0.17149654974540074
interference_threshold,network_interference,60400035,Median expert,0.45,0.25538818538188934,0.19461181461811067
interference_threshold,network_interference,60400035,Best fixed expert,0.45,0.25884169340133667,0.19115830659866334
interference_threshold,network_interference,60400035,Metadata-only selector,0.45,0.25884169340133667,0.19115830659866334
interference_threshold,network_interference,60400035,Shallow risk selector,0.45,0.251934677362442,0.198065322637558
interference_threshold,network_interference,60400035,Convex stack,0.45,0.3649998314738371,0.08500016852616293
interference_threshold,network_interference,60400035,Expert: linear,0.45,0.251934677362442,0.198065322637558
interference_threshold,network_interference,60400035,Expert: orthogonal,0.45,0.20249854028224945,0.24750145971775056
interference_threshold,network_interference,60400035,Expert: spline,0.45,0.39059269428253174,0.05940730571746827
interference_threshold,network_interference,60400035,Expert: interaction,0.45,0.25884169340133667,0.19115830659866334
interference_threshold,network_interference,60400035,Expert: piecewise,0.45,0.5671530961990356,0.11715309619903563
interference_threshold,network_interference,60400035,Expert: design_or_null,0.45,0.0,0.45
interference_threshold,network_interference,60400036,Pretrained soft router,-0.8016133491428343,-0.45927090424901396,0.3423424448938204
interference_threshold,network_interference,60400036,Pretrained hard top-1,-0.8016133491428343,-0.4410739839076996,0.36053936523513475
interference_threshold,network_interference,60400036,Temperature-scaled router,-0.8016133491428343,-0.436883803050572,0.3647295460922623
interference_threshold,network_interference,60400036,Uniform expert mean,-0.8016133491428343,-0.4887358049551646,0.3128775441876697
interference_threshold,network_interference,60400036,Median expert,-0.8016133491428343,-0.442004069685936,0.35960927945689836
interference_threshold,network_interference,60400036,Best fixed expert,-0.8016133491428343,-0.4410739839076996,0.36053936523513475
interference_threshold,network_interference,60400036,Metadata-only selector,-0.8016133491428343,-0.4410739839076996,0.36053936523513475
interference_threshold,network_interference,60400036,Shallow risk selector,-0.8016133491428343,-0.7438991665840149,0.05771418255881944
interference_threshold,network_interference,60400036,Convex stack,-0.8016133491428343,-0.6163114959337224,0.18530185320911197
interference_threshold,network_interference,60400036,Expert: linear,-0.8016133491428343,-0.42994698882102966,0.37166636032180467
interference_threshold,network_interference,60400036,Expert: orthogonal,-0.8016133491428343,-0.44293415546417236,0.35867919367866197
interference_threshold,network_interference,60400036,Expert: spline,-0.8016133491428343,-0.874560534954071,0.07294718581123671
interference_threshold,network_interference,60400036,Expert: interaction,-0.8016133491428343,-0.4410739839076996,0.36053936523513475
interference_threshold,network_interference,60400036,Expert: piecewise,-0.8016133491428343,-0.7438991665840149,0.05771418255881944
interference_threshold,network_interference,60400036,Expert: design_or_null,-0.8016133491428343,0.0,0.8016133491428343
interference_threshold,network_interference,60400037,Pretrained soft router,-0.45,-0.3479509053599368,0.10204909464006323
interference_threshold,network_interference,60400037,Pretrained hard top-1,-0.45,-0.39368683099746704,0.05631316900253297
interference_threshold,network_interference,60400037,Temperature-scaled router,-0.45,-0.3405798222647942,0.10942017773520579
interference_threshold,network_interference,60400037,Uniform expert mean,-0.45,-0.3593465139468511,0.09065348605314894
interference_threshold,network_interference,60400037,Median expert,-0.45,-0.38264550268650055,0.06735449731349946
interference_threshold,network_interference,60400037,Best fixed expert,-0.45,-0.39368683099746704,0.05631316900253297
interference_threshold,network_interference,60400037,Metadata-only selector,-0.45,-0.39368683099746704,0.05631316900253297
interference_threshold,network_interference,60400037,Shallow risk selector,-0.45,-0.37160417437553406,0.07839582562446595
interference_threshold,network_interference,60400037,Convex stack,-0.45,-0.44431072766504476,0.005689272334955253
interference_threshold,network_interference,60400037,Expert: linear,-0.45,-0.3042275309562683,0.1457724690437317
interference_threshold,network_interference,60400037,Expert: orthogonal,-0.45,-0.37160417437553406,0.07839582562446595
interference_threshold,network_interference,60400037,Expert: spline,-0.45,-0.5434037446975708,0.09340374469757079
interference_threshold,network_interference,60400037,Expert: interaction,-0.45,-0.39368683099746704,0.05631316900253297
interference_threshold,network_interference,60400037,Expert: piecewise,-0.45,-0.5431568026542664,0.09315680265426635
interference_threshold,network_interference,60400037,Expert: design_or_null,-0.45,0.0,0.45
interference_threshold,network_interference,60400038,Pretrained soft router,-0.45,-0.20905778483282034,0.24094221516717967
interference_threshold,network_interference,60400038,Pretrained hard top-1,-0.45,-0.19566570222377777,0.25433429777622224
interference_threshold,network_interference,60400038,Temperature-scaled router,-0.45,-0.19430876707500758,0.2556912329249924
interference_threshold,network_interference,60400038,Uniform expert mean,-0.45,-0.23098034660021463,0.21901965339978538
interference_threshold,network_interference,60400038,Median expert,-0.45,-0.20054411888122559,0.24945588111877443
interference_threshold,network_interference,60400038,Best fixed expert,-0.45,-0.19566570222377777,0.25433429777622224
interference_threshold,network_interference,60400038,Metadata-only selector,-0.45,-0.19566570222377777,0.25433429777622224
interference_threshold,network_interference,60400038,Shallow risk selector,-0.45,-0.22314225137233734,0.22685774862766267
interference_threshold,network_interference,60400038,Convex stack,-0.45,-0.28976437216411643,0.16023562783588358
interference_threshold,network_interference,60400038,Expert: linear,-0.45,-0.22314225137233734,0.22685774862766267
interference_threshold,network_interference,60400038,Expert: orthogonal,-0.45,-0.2054225355386734,0.2445774644613266
interference_threshold,network_interference,60400038,Expert: spline,-0.45,-0.5991337895393372,0.14913378953933715
interference_threshold,network_interference,60400038,Expert: interaction,-0.45,-0.19566570222377777,0.25433429777622224
interference_threshold,network_interference,60400038,Expert: piecewise,-0.45,-0.16251780092716217,0.28748219907283784
interference_threshold,network_interference,60400038,Expert: design_or_null,-0.45,0.0,0.45
interference_threshold,network_interference,60400039,Pretrained soft router,-0.643470727344313,-0.3752730218472271,0.2681977054970859
interference_threshold,network_interference,60400039,Pretrained hard top-1,-0.643470727344313,-0.3437432050704956,0.2997275222738174
interference_threshold,network_interference,60400039,Temperature-scaled router,-0.643470727344313,-0.35390124092904823,0.28956948641526475
interference_threshold,network_interference,60400039,Uniform expert mean,-0.643470727344313,-0.4043096601963043,0.23916106714800867
interference_threshold,network_interference,60400039,Median expert,-0.643470727344313,-0.3429916352033615,0.3004790921409515
interference_threshold,network_interference,60400039,Best fixed expert,-0.643470727344313,-0.3437432050704956,0.2997275222738174
interference_threshold,network_interference,60400039,Metadata-only selector,-0.643470727344313,-0.3437432050704956,0.2997275222738174
interference_threshold,network_interference,60400039,Shallow risk selector,-0.643470727344313,-0.6639913320541382,0.020520604709825196
interference_threshold,network_interference,60400039,Convex stack,-0.643470727344313,-0.5152164324943797,0.12825429484993334
interference_threshold,network_interference,60400039,Expert: linear,-0.643470727344313,-0.327104777097702,0.31636595024661096
interference_threshold,network_interference,60400039,Expert: orthogonal,-0.643470727344313,-0.3422400653362274,0.30123066200808557
interference_threshold,network_interference,60400039,Expert: spline,-0.643470727344313,-0.7487785816192627,0.10530785427494971
interference_threshold,network_interference,60400039,Expert: interaction,-0.643470727344313,-0.3437432050704956,0.2997275222738174
interference_threshold,network_interference,60400039,Expert: piecewise,-0.643470727344313,-0.6639913320541382,0.020520604709825196
interference_threshold,network_interference,60400039,Expert: design_or_null,-0.643470727344313,0.0,0.643470727344313
interference_threshold,network_interference,60400040,Pretrained soft router,1.2361183090331895,0.7596392235675307,0.47647908546565887
interference_threshold,network_interference,60400040,Pretrained hard top-1,1.2361183090331895,0.6620778441429138,0.5740404648902757
interference_threshold,network_interference,60400040,Temperature-scaled router,1.2361183090331895,0.7561300484814133,0.47998826055177624
interference_threshold,network_interference,60400040,Uniform expert mean,1.2361183090331895,0.74290731549263,0.49321099354055953
interference_threshold,network_interference,60400040,Median expert,1.2361183090331895,0.7010863423347473,0.5350319666984422
interference_threshold,network_interference,60400040,Best fixed expert,1.2361183090331895,0.6620778441429138,0.5740404648902757
interference_threshold,network_interference,60400040,Metadata-only selector,1.2361183090331895,0.6620778441429138,0.5740404648902757
interference_threshold,network_interference,60400040,Shallow risk selector,1.2361183090331895,1.1619892120361328,0.07412909699705672
interference_threshold,network_interference,60400040,Convex stack,1.2361183090331895,0.9281809857970402,0.3079373232361493
interference_threshold,network_interference,60400040,Expert: linear,1.2361183090331895,0.6905445456504822,0.5455737633827074
interference_threshold,network_interference,60400040,Expert: orthogonal,1.2361183090331895,0.7116281390190125,0.5244901700141771
interference_threshold,network_interference,60400040,Expert: spline,1.2361183090331895,1.2312041521072388,0.004914156925950763
interference_threshold,network_interference,60400040,Expert: interaction,1.2361183090331895,0.6620778441429138,0.5740404648902757
interference_threshold,network_interference,60400040,Expert: piecewise,1.2361183090331895,1.1619892120361328,0.07412909699705672
interference_threshold,network_interference,60400040,Expert: design_or_null,1.2361183090331895,0.0,1.2361183090331895
interference_threshold,network_interference,60400041,Pretrained soft router,-0.45,-0.08445486455653806,0.36554513544346195
interference_threshold,network_interference,60400041,Pretrained hard top-1,-0.45,-0.06416471302509308,0.38583528697490693
interference_threshold,network_interference,60400041,Temperature-scaled router,-0.45,-0.07182132740065206,0.37817867259934795
interference_threshold,network_interference,60400041,Uniform expert mean,-0.45,-0.10283229655275743,0.34716770344724257
interference_threshold,network_interference,60400041,Median expert,-0.45,-0.055428396910429,0.394571603089571
interference_threshold,network_interference,60400041,Best fixed expert,-0.45,-0.06416471302509308,0.38583528697490693
interference_threshold,network_interference,60400041,Metadata-only selector,-0.45,-0.06416471302509308,0.38583528697490693
interference_threshold,network_interference,60400041,Shallow risk selector,-0.45,0.0,0.45
interference_threshold,network_interference,60400041,Convex stack,-0.45,-0.14940491549132312,0.3005950845086769
interference_threshold,network_interference,60400041,Expert: linear,-0.45,-0.04669208079576492,0.4033079192042351
interference_threshold,network_interference,60400041,Expert: orthogonal,-0.45,-0.004929708316922188,0.4450702916830778
interference_threshold,network_interference,60400041,Expert: spline,-0.45,-0.33421286940574646,0.11578713059425355
interference_threshold,network_interference,60400041,Expert: interaction,-0.45,-0.06416471302509308,0.38583528697490693
interference_threshold,network_interference,60400041,Expert: piecewise,-0.45,-0.16699440777301788,0.28300559222698213
interference_threshold,network_interference,60400041,Expert: design_or_null,-0.45,0.0,0.45
interference_threshold,network_interference,60400042,Pretrained soft router,-1.0926024709691258,-0.7447297634876104,0.34787270748151533
interference_threshold,network_interference,60400042,Pretrained hard top-1,-1.0926024709691258,-0.7629244327545166,0.32967803821460917
interference_threshold,network_interference,60400042,Temperature-scaled router,-1.0926024709691258,-0.7279767200540775,0.36462575091504823
interference_threshold,network_interference,60400042,Uniform expert mean,-1.0926024709691258,-0.7687886456648508,0.32381382530427494
interference_threshold,network_interference,60400042,Median expert,-1.0926024709691258,-0.7444773614406586,0.3481251095284672
interference_threshold,network_interference,60400042,Best fixed expert,-1.0926024709691258,-0.7629244327545166,0.32967803821460917
interference_threshold,network_interference,60400042,Metadata-only selector,-1.0926024709691258,-0.7629244327545166,0.32967803821460917
interference_threshold,network_interference,60400042,Shallow risk selector,-1.0926024709691258,-1.2185094356536865,0.12590696468456075
interference_threshold,network_interference,60400042,Convex stack,-1.0926024709691258,-0.9658068279918781,0.12679564297724766
interference_threshold,network_interference,60400042,Expert: linear,-1.0926024709691258,-0.7260302901268005,0.36657218084232523
interference_threshold,network_interference,60400042,Expert: orthogonal,-1.0926024709691258,-0.725713849067688,0.3668886219014378
interference_threshold,network_interference,60400042,Expert: spline,-1.0926024709691258,-1.1795538663864136,0.0869513954172878
interference_threshold,network_interference,60400042,Expert: interaction,-1.0926024709691258,-0.7629244327545166,0.32967803821460917
interference_threshold,network_interference,60400042,Expert: piecewise,-1.0926024709691258,-1.2185094356536865,0.12590696468456075
interference_threshold,network_interference,60400042,Expert: design_or_null,-1.0926024709691258,0.0,1.0926024709691258
interference_threshold,network_interference,60400043,Pretrained soft router,-1.2568612858121264,-0.6648278857532137,0.5920334000589127
interference_threshold,network_interference,60400043,Pretrained hard top-1,-1.2568612858121264,-0.5961579084396362,0.6607033773724902
interference_threshold,network_interference,60400043,Temperature-scaled router,-1.2568612858121264,-0.6304899249060621,0.6263713609060643
interference_threshold,network_interference,60400043,Uniform expert mean,-1.2568612858121264,-0.7079773346583048,0.5488839511538216
interference_threshold,network_interference,60400043,Median expert,-1.2568612858121264,-0.6606166958808899,0.5962445899312365
interference_threshold,network_interference,60400043,Best fixed expert,-1.2568612858121264,-0.5961579084396362,0.6607033773724902
interference_threshold,network_interference,60400043,Metadata-only selector,-1.2568612858121264,-0.5961579084396362,0.6607033773724902
interference_threshold,network_interference,60400043,Shallow risk selector,-1.2568612858121264,-1.2220337390899658,0.034827546722160596
interference_threshold,network_interference,60400043,Convex stack,-1.2568612858121264,-0.8793918837008734,0.377469402111253
interference_threshold,network_interference,60400043,Expert: linear,-1.2568612858121264,-0.621709942817688,0.6351513429944384
interference_threshold,network_interference,60400043,Expert: orthogonal,-1.2568612858121264,-0.6995234489440918,0.5573378368680346
interference_threshold,network_interference,60400043,Expert: spline,-1.2568612858121264,-1.1084389686584473,0.14842231715367915
interference_threshold,network_interference,60400043,Expert: interaction,-1.2568612858121264,-0.5961579084396362,0.6607033773724902
interference_threshold,network_interference,60400043,Expert: piecewise,-1.2568612858121264,-1.2220337390899658,0.034827546722160596
interference_threshold,network_interference,60400043,Expert: design_or_null,-1.2568612858121264,0.0,1.2568612858121264
interference_threshold,network_interference,60400044,Pretrained soft router,0.45,0.2962102966036657,0.1537897033963343
interference_threshold,network_interference,60400044,Pretrained hard top-1,0.45,0.4048330783843994,0.0451669216156006
interference_threshold,network_interference,60400044,Temperature-scaled router,0.45,0.31591430875578347,0.13408569124421654
interference_threshold,network_interference,60400044,Uniform expert mean,0.45,0.27907205869754154,0.17092794130245847
interference_threshold,network_interference,60400044,Median expert,0.45,0.31632402539253235,0.13367597460746766
interference_threshold,network_interference,60400044,Best fixed expert,0.45,0.4048330783843994,0.0451669216156006
interference_threshold,network_interference,60400044,Metadata-only selector,0.45,0.4048330783843994,0.0451669216156006
interference_threshold,network_interference,60400044,Shallow risk selector,0.45,0.36013084650039673,0.08986915349960328
interference_threshold,network_interference,60400044,Convex stack,0.45,0.3498140912763292,0.10018590872367084
interference_threshold,network_interference,60400044,Expert: linear,0.45,0.36013084650039673,0.08986915349960328
interference_threshold,network_interference,60400044,Expert: orthogonal,0.45,0.27251720428466797,0.17748279571533204
interference_threshold,network_interference,60400044,Expert: spline,0.45,0.49790337681770325,0.047903376817703236
interference_threshold,network_interference,60400044,Expert: interaction,0.45,0.4048330783843994,0.0451669216156006
interference_threshold,network_interference,60400044,Expert: piecewise,0.45,0.13904784619808197,0.31095215380191804
interference_threshold,network_interference,60400044,Expert: design_or_null,0.45,0.0,0.45
interference_threshold,network_interference,60400045,Pretrained soft router,0.7021836461307984,0.7300071705244982,0.027823524393699728
interference_threshold,network_interference,60400045,Pretrained hard top-1,0.7021836461307984,0.6825771331787109,0.019606512952087485
interference_threshold,network_interference,60400045,Temperature-scaled router,0.7021836461307984,0.7296850542030773,0.027501408072278855
interference_threshold,network_interference,60400045,Uniform expert mean,0.7021836461307984,0.7120449940363566,0.009861347905558149
interference_threshold,network_interference,60400045,Median expert,0.7021836461307984,0.721686452627182,0.019502806496383585
interference_threshold,network_interference,60400045,Best fixed expert,0.7021836461307984,0.6825771331787109,0.019606512952087485
interference_threshold,network_interference,60400045,Metadata-only selector,0.7021836461307984,0.6825771331787109,0.019606512952087485
interference_threshold,network_interference,60400045,Shallow risk selector,0.7021836461307984,0.9810359477996826,0.2788523016688842
interference_threshold,network_interference,60400045,Convex stack,0.7021836461307984,0.8709100676015001,0.16872642147070172
interference_threshold,network_interference,60400045,Expert: linear,0.7021836461307984,0.6586887240409851,0.043494922089813315
interference_threshold,network_interference,60400045,Expert: orthogonal,0.7021836461307984,0.7607957720756531,0.058612125944854654
interference_threshold,network_interference,60400045,Expert: spline,0.7021836461307984,1.189172387123108,0.4869887409923095
interference_threshold,network_interference,60400045,Expert: interaction,0.7021836461307984,0.6825771331787109,0.019606512952087485
interference_threshold,network_interference,60400045,Expert: piecewise,0.7021836461307984,0.9810359477996826,0.2788523016688842
interference_threshold,network_interference,60400045,Expert: design_or_null,0.7021836461307984,0.0,0.7021836461307984
interference_threshold,network_interference,60400046,Pretrained soft router,0.8539226026172786,0.6973794430360423,0.15654315958123632
interference_threshold,network_interference,60400046,Pretrained hard top-1,0.8539226026172786,0.6270851492881775,0.2268374533291011
interference_threshold,network_interference,60400046,Temperature-scaled router,0.8539226026172786,0.6932601268610025,0.16066247575627612
interference_threshold,network_interference,60400046,Uniform expert mean,0.8539226026172786,0.6861356099446615,0.1677869926726171
interference_threshold,network_interference,60400046,Median expert,0.8539226026172786,0.656929224729538,0.19699337788774063
interference_threshold,network_interference,60400046,Best fixed expert,0.8539226026172786,0.6270851492881775,0.2268374533291011
interference_threshold,network_interference,60400046,Metadata-only selector,0.8539226026172786,0.6270851492881775,0.2268374533291011
interference_threshold,network_interference,60400046,Shallow risk selector,0.8539226026172786,1.1423892974853516,0.28846669486807297
interference_threshold,network_interference,60400046,Convex stack,0.8539226026172786,0.8511147629677087,0.0028078396495698765
interference_threshold,network_interference,60400046,Expert: linear,0.8539226026172786,0.5885800719261169,0.26534253069116165
interference_threshold,network_interference,60400046,Expert: orthogonal,0.8539226026172786,0.6867733001708984,0.16714930244638015
interference_threshold,network_interference,60400046,Expert: spline,0.8539226026172786,1.0719858407974243,0.21806323818014572
interference_threshold,network_interference,60400046,Expert: interaction,0.8539226026172786,0.6270851492881775,0.2268374533291011
interference_threshold,network_interference,60400046,Expert: piecewise,0.8539226026172786,1.1423892974853516,0.28846669486807297
interference_threshold,network_interference,60400046,Expert: design_or_null,0.8539226026172786,0.0,0.8539226026172786
interference_threshold,network_interference,60400047,Pretrained soft router,0.45,0.3181836560089679,0.1318163439910321
interference_threshold,network_interference,60400047,Pretrained hard top-1,0.45,0.28075358271598816,0.16924641728401185
interference_threshold,network_interference,60400047,Temperature-scaled router,0.45,0.3124208667355825,0.1375791332644175
interference_threshold,network_interference,60400047,Uniform expert mean,0.45,0.321051761507988,0.12894823849201204
interference_threshold,network_interference,60400047,Median expert,0.45,0.30676519870758057,0.14323480129241944
interference_threshold,network_interference,60400047,Best fixed expert,0.45,0.28075358271598816,0.16924641728401185
interference_threshold,network_interference,60400047,Metadata-only selector,0.45,0.28075358271598816,0.16924641728401185
interference_threshold,network_interference,60400047,Shallow risk selector,0.45,0.33165010809898376,0.11834989190101625
interference_threshold,network_interference,60400047,Convex stack,0.45,0.3945603352641481,0.055439664735851935
interference_threshold,network_interference,60400047,Expert: linear,0.45,0.28188028931617737,0.16811971068382264
interference_threshold,network_interference,60400047,Expert: orthogonal,0.45,0.33165010809898376,0.11834989190101625
interference_threshold,network_interference,60400047,Expert: spline,0.45,0.5748361349105835,0.12483613491058348
interference_threshold,network_interference,60400047,Expert: interaction,0.45,0.28075358271598816,0.16924641728401185
interference_threshold,network_interference,60400047,Expert: piecewise,0.45,0.45719045400619507,0.007190454006195057
interference_threshold,network_interference,60400047,Expert: design_or_null,0.45,0.0,0.45
interference_threshold,network_interference,60400048,Pretrained soft router,-0.45,-0.220147954000812,0.22985204599918801
interference_threshold,network_interference,60400048,Pretrained hard top-1,-0.45,-0.17801348865032196,0.27198651134967805
interference_threshold,network_interference,60400048,Temperature-scaled router,-0.45,-0.21879093652916476,0.23120906347083525
interference_threshold,network_interference,60400048,Uniform expert mean,-0.45,-0.22037214785814285,0.22962785214185716
interference_threshold,network_interference,60400048,Median expert,-0.45,-0.22851474583148956,0.22148525416851045
interference_threshold,network_interference,60400048,Best fixed expert,-0.45,-0.2119549810886383,0.2380450189113617
interference_threshold,network_interference,60400048,Metadata-only selector,-0.45,-0.2119549810886383,0.2380450189113617
interference_threshold,network_interference,60400048,Shallow risk selector,-0.45,-0.17801348865032196,0.27198651134967805
interference_threshold,network_interference,60400048,Convex stack,-0.45,-0.22791608073623087,0.22208391926376914
interference_threshold,network_interference,60400048,Expert: linear,-0.45,-0.17801348865032196,0.27198651134967805
interference_threshold,network_interference,60400048,Expert: orthogonal,-0.45,-0.4090123474597931,0.04098765254020692
interference_threshold,network_interference,60400048,Expert: spline,-0.45,-0.24507451057434082,0.2049254894256592
interference_threshold,network_interference,60400048,Expert: interaction,-0.45,-0.2119549810886383,0.2380450189113617
interference_threshold,network_interference,60400048,Expert: piecewise,-0.45,-0.27817755937576294,0.17182244062423707
interference_threshold,network_interference,60400048,Expert: design_or_null,-0.45,0.0,0.45
interference_threshold,network_interference,60400049,Pretrained soft router,1.2760979880246421,0.8281001971164228,0.44799779090821934
interference_threshold,network_interference,60400049,Pretrained hard top-1,1.2760979880246421,0.7697529792785645,0.5063450087460777
interference_threshold,network_interference,60400049,Temperature-scaled router,1.2760979880246421,0.8345173901640147,0.4415805978606274
interference_threshold,network_interference,60400049,Uniform expert mean,1.2760979880246421,0.7915377120176951,0.48456027600694707
interference_threshold,network_interference,60400049,Median expert,1.2760979880246421,0.750081330537796,0.5260166574868461
interference_threshold,network_interference,60400049,Best fixed expert,1.2760979880246421,0.7697529792785645,0.5063450087460777
interference_threshold,network_interference,60400049,Metadata-only selector,1.2760979880246421,0.7697529792785645,0.5063450087460777
interference_threshold,network_interference,60400049,Shallow risk selector,1.2760979880246421,1.1489312648773193,0.1271667231473228
interference_threshold,network_interference,60400049,Convex stack,1.2760979880246421,1.0133801035433696,0.26271788448127253
interference_threshold,network_interference,60400049,Expert: linear,1.2760979880246421,0.7304096817970276,0.5456883062276146
