scenario,task,seed,method,group,normalized_entropy,oracle_top_choice,weight_linear,candidate_linear,eligible_linear,weight_orthogonal,candidate_orthogonal,eligible_orthogonal,weight_spline,candidate_spline,eligible_spline,weight_interaction,candidate_interaction,eligible_interaction,weight_piecewise,candidate_piecewise,eligible_piecewise,weight_design_or_null,candidate_design_or_null,eligible_design_or_null
ate_linear,0,80000003,Untrained seed 1729,0:111110,0.9421632470783206,0,0.1803639978170395,-0.9896498918533325,True,0.12495090067386627,-0.9121313691139221,True,0.09893584251403809,-0.9779387712478638,True,0.3268120586872101,-1.006534457206726,True,0.26893720030784607,-0.9940849542617798,True,0.0,-1.3854659795761108,False
ate_linear,0,80000004,Untrained seed 1729,0:111110,0.9779199326122874,1,0.17247603833675385,0.3705539405345917,True,0.1846010684967041,0.3080926537513733,True,0.1503618061542511,0.4619511067867279,True,0.18340907990932465,0.39851680397987366,True,0.3091520369052887,0.36740633845329285,True,0.0,-0.12888415157794952,False
ate_linear,0,80000005,Untrained seed 1729,0:111110,0.9396197952543895,0,0.12586481869220734,-0.4825858175754547,True,0.15840090811252594,-0.3014136552810669,True,0.11647946387529373,-0.5688804984092712,True,0.23710787296295166,-0.4525974988937378,True,0.3621470034122467,-0.38969704508781433,True,0.0,0.10221321135759354,False
ate_linear,0,80000006,Untrained seed 1729,0:111110,0.9433261287474349,1,0.16577288508415222,-0.3826337456703186,True,0.13591057062149048,-0.14715935289859772,True,0.09877218306064606,-0.24534152448177338,True,0.276054322719574,-0.3454590439796448,True,0.32349005341529846,-0.25774213671684265,True,0.0,-0.7327887415885925,False
ate_linear,0,80000007,Untrained seed 1729,0:111110,0.9823735471983069,0,0.1572110503911972,1.0881812572479248,True,0.21230432391166687,0.918755054473877,True,0.2265435755252838,0.9919634461402893,True,0.1368951052427292,1.0570869445800781,True,0.2670460045337677,1.1685453653335571,True,0.0,1.5555272102355957,False
ate_linear,0,80000008,Untrained seed 1729,0:111110,0.9854216304115166,0,0.16769404709339142,1.5059353113174438,True,0.21303202211856842,1.1402308940887451,True,0.2385351061820984,1.5365432500839233,True,0.13503378629684448,1.6160656213760376,True,0.24570506811141968,1.5026880502700806,True,0.0,2.1761817932128906,False
ate_linear,0,80000009,Untrained seed 1729,0:111110,0.9375300894881015,1,0.17372891306877136,-1.320618748664856,True,0.12317878752946854,-0.8402278423309326,True,0.09669186919927597,-1.2798360586166382,True,0.33165523409843445,-1.3297367095947266,True,0.2747451961040497,-1.2475565671920776,True,0.0,-1.3979870080947876,False
ate_linear,0,80000010,Untrained seed 1729,0:111110,0.9955489224404763,0,0.2102554738521576,1.1731077432632446,True,0.1776469647884369,1.925394058227539,True,0.18447795510292053,1.08230721950531,True,0.184408500790596,1.1075259447097778,True,0.24321113526821136,1.048906683921814,True,0.0,0.8896855115890503,False
ate_linear,0,80000011,Untrained seed 1729,0:111110,0.982119639022401,0,0.1887793093919754,0.5751607418060303,True,0.1567365974187851,1.0723590850830078,True,0.15912272036075592,0.6007853746414185,True,0.20234759151935577,0.673646092414856,True,0.2930137515068054,0.6957024335861206,True,0.0,0.3343992829322815,False
ate_linear,0,80000012,Untrained seed 1729,0:111110,0.9476140512128297,0,0.18087485432624817,-1.6359124183654785,True,0.12642742693424225,-1.6804323196411133,True,0.11244509369134903,-1.6598011255264282,True,0.3421414792537689,-1.6741809844970703,True,0.23811113834381104,-1.6234772205352783,True,0.0,-1.5417020320892334,False
